time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1753429830.59393668,0.00253452,5868,0.00000208,0.00000000,0,0.00000000,895,895,1,0.00013953
1753429830.69385147,0.00230420,5858,0.00000900,0.00000000,0,0.00000000,895,897,2,0.00013601
1753429830.79402804,0.00194044,5853,0.00000758,0.00000000,0,0.00000000,897,899,3,0.00014066
1753429830.89390516,0.00196079,5880,0.00000363,0.00000000,0,0.00000000,899,900,1,0.00018068
1753429830.99516416,0.00232136,5829,0.00001668,0.00000000,0,0.00000000,900,898,5,0.00018117
1753429831.09409547,0.00189568,5808,0.00000589,0.00000000,0,0.00000000,898,900,2,0.00018335
1753429831.19395351,0.00253519,5860,0.00002616,0.00000000,0,0.00000000,900,908,8,0.00018165
1753429831.29416156,0.00247555,5807,0.00001067,0.00000000,0,0.00000000,908,910,2,0.00017650
1753429831.39406085,0.00254377,5811,0.00001017,0.00000000,0,0.00000000,910,912,2,0.00024288
1753429831.49392700,0.00255000,5857,0.00000591,0.00000000,0,0.00000000,912,913,1,0.00013853
1753429831.59507227,0.00246801,5830,0.00000938,0.00000000,0,0.00000000,913,916,3,0.00025720
1753429831.69407868,0.00259397,5843,0.00000854,0.00000000,0,0.00000000,916,914,1,0.00023485
1753429831.79388046,0.00255804,5863,0.00003090,0.00000000,0,0.00000000,914,908,5,0.00024486
1753429831.89416862,0.00262870,5784,0.00001193,0.00000000,0,0.00000000,908,902,1,0.00024670
1753429831.99399400,0.00246687,5830,0.00000684,0.00000000,0,0.00000000,902,904,2,0.00022470
1753429832.09385085,0.00257573,5855,0.00004257,0.00000000,0,0.00000000,904,884,4,0.00023373
1753429832.19502664,0.00250237,5818,0.00000037,0.00000000,0,0.00000000,884,884,0,0.00023443
1753429832.29397106,0.00241383,5791,0.00000597,0.00000000,0,0.00000000,884,885,1,0.00024226
1753429832.39388061,0.00201933,5815,0.00000355,0.00000000,0,0.00000000,885,886,1,0.00024639
1753429832.49417853,0.00256969,5800,0.00000978,0.00000000,0,0.00000000,886,888,2,0.00024590
1753429832.59396315,0.00246474,5835,0.00000493,0.00000000,0,0.00000000,888,889,1,0.00024220
1753429832.69381809,0.00215457,5848,0.00000364,0.00000000,0,0.00000000,889,890,1,0.00024740
1753429832.79500842,0.00196941,5811,0.00001111,0.00000000,0,0.00000000,890,887,1,0.00025189
1753429832.89404559,0.00198596,5872,0.00002246,0.00000000,0,0.00000000,887,860,1,0.00024906
1753429832.99509549,0.00184697,5836,0.00000867,0.00000000,0,0.00000000,860,863,3,0.00024080
1753429833.09504604,0.00186145,5804,0.00000824,0.00000000,0,0.00000000,863,861,1,0.00014472
1753429833.19396758,0.00191002,5791,0.00000034,0.00000000,0,0.00000000,861,861,0,0.00014152
1753429833.29380751,0.00200009,5831,0.00000614,0.00000000,0,0.00000000,861,863,2,0.00013449
1753429833.39412212,0.00253509,5816,0.00001067,0.00000000,0,0.00000000,863,865,3,0.00013788
1753429833.49408817,0.00179802,5867,0.00000907,0.00000000,0,0.00000000,865,868,3,0.00017156
1753429833.59506774,0.00183982,5795,0.00000041,0.00000000,0,0.00000000,868,868,0,0.00014879
1753429833.69497991,0.00260838,5838,0.00002242,0.00000000,0,0.00000000,868,870,4,0.00017649
1753429833.79395151,0.00260553,5839,0.00000772,0.00000000,0,0.00000000,870,872,2,0.00024370
1753429833.89502120,0.00229555,5811,0.00000907,0.00000000,0,0.00000000,872,876,4,0.00017252
1753429833.99499130,0.00211686,5844,0.00001503,0.00000000,0,0.00000000,876,864,2,0.00017336
1753429834.09405398,0.00214850,5858,0.00000572,0.00000000,0,0.00000000,864,866,2,0.00024615
1753429834.19504642,0.00231853,5819,0.00000074,0.00000000,0,0.00000000,866,866,0,0.00023479
1753429834.29410863,0.00252043,5812,0.00001757,0.00000000,0,0.00000000,866,860,2,0.00023889
1753429834.39400315,0.00257171,5837,0.00000036,0.00000000,0,0.00000000,860,860,0,0.00017323
1753429834.49500585,0.00219905,5834,0.00000646,0.00000000,0,0.00000000,860,863,3,0.00014321
1753429834.59495544,0.00253821,5828,0.00000032,0.00000000,0,0.00000000,863,863,0,0.00017114
1753429834.69392037,0.00244667,5870,0.00000974,0.00000000,0,0.00000000,863,865,2,0.00020771
1753429834.79503894,0.00188269,5810,0.00000509,0.00000000,0,0.00000000,865,867,2,0.00020976
1753429834.89406514,0.00202615,5827,0.00000809,0.00000000,0,0.00000000,867,866,2,0.00017731
1753429834.99398446,0.00246910,5824,0.00002450,0.00000000,0,0.00000000,866,868,5,0.00013474
1753429835.09499359,0.00258782,5813,0.00001063,0.00000000,0,0.00000000,868,870,3,0.00024381
1753429835.19406462,0.00240210,5825,0.00001493,0.00000000,0,0.00000000,870,873,4,0.00014263
1753429835.29401922,0.00253439,5825,0.00001110,0.00000000,0,0.00000000,873,875,2,0.00014345
1753429835.39502525,0.00236129,5810,0.00000037,0.00000000,0,0.00000000,875,875,0,0.00024518
1753429835.49495196,0.00255701,5846,0.00000039,0.00000000,0,0.00000000,875,875,0,0.00023801
1753429835.59509087,0.00209037,5819,0.00000970,0.00000000,0,0.00000000,875,878,3,0.00021678
1753429835.69418263,0.00252229,5800,0.00000037,0.00000000,0,0.00000000,878,878,0,0.00024239
1753429835.79496694,0.00242212,5792,0.00000767,0.00000000,0,0.00000000,878,880,2,0.00024278
1753429835.89397502,0.00252886,5850,0.00000036,0.00000000,0,0.00000000,880,880,0,0.00024223
1753429835.99502969,0.00251004,5820,0.00000929,0.00000000,0,0.00000000,880,879,1,0.00024331
1753429836.09493041,0.00251334,5805,0.00000958,0.00000000,0,0.00000000,879,881,2,0.00025423
1753429836.19382882,0.00237390,5822,0.00000039,0.00000000,0,0.00000000,881,881,0,0.00024751
1753429836.29492617,0.00239057,5813,0.00002170,0.00000000,0,0.00000000,881,873,2,0.00024124
1753429836.39490628,0.00256262,5838,0.00000037,0.00000000,0,0.00000000,873,873,0,0.00024212
1753429836.49397182,0.00246161,5837,0.00000852,0.00000000,0,0.00000000,873,875,2,0.00021300
1753429836.59501696,0.00252876,5798,0.00000598,0.00000000,0,0.00000000,875,877,2,0.00024551
1753429836.69409060,0.00245567,5844,0.00001666,0.00000000,0,0.00000000,877,879,5,0.00024078
1753429836.79506254,0.00217271,5830,0.00000725,0.00000000,0,0.00000000,879,881,2,0.00023388
1753429836.89502621,0.00207115,5815,0.00001129,0.00000000,0,0.00000000,881,885,5,0.00026311
1753429836.99492431,0.00239031,5854,0.00001501,0.00000000,0,0.00000000,885,886,5,0.00027128
1753429837.09506154,0.00238597,5830,0.00001232,0.00000000,0,0.00000000,886,885,1,0.00027794
1753429837.19499612,0.00240403,5813,0.00000039,0.00000000,0,0.00000000,885,885,0,0.00018041
1753429837.29406977,0.00254875,5832,0.00000650,0.00000000,0,0.00000000,885,886,1,0.00014502
1753429837.39504099,0.00257180,5826,0.00000723,0.00000000,0,0.00000000,886,888,3,0.00025816
1753429837.49506879,0.00241476,5815,0.00001165,0.00000000,0,0.00000000,888,892,4,0.00025136
1753429837.59401679,0.00266244,5824,0.00001557,0.00000000,0,0.00000000,892,896,5,0.00026493
1753429837.69506097,0.00221553,5827,0.00000434,0.00000000,0,0.00000000,896,897,1,0.00025483
1753429837.79489636,0.00193147,5847,0.00000342,0.00000000,0,0.00000000,897,898,1,0.00024829
1753429837.89407420,0.00257958,5860,0.00000526,0.00000000,0,0.00000000,898,899,1,0.00024511
1753429837.99496365,0.00243025,5831,0.00000040,0.00000000,0,0.00000000,899,899,0,0.00024875
1753429838.09490108,0.00244419,5834,0.00000042,0.00000000,0,0.00000000,899,899,0,0.00021630
1753429838.19401884,0.00252101,5862,0.00001358,0.00000000,0,0.00000000,899,902,3,0.00014825
1753429838.29494143,0.00219576,5830,0.00001329,0.00000000,0,0.00000000,902,894,1,0.00024648
1753429838.39490652,0.00246208,5823,0.00001038,0.00000000,0,0.00000000,894,896,2,0.00024106
1753429838.49491858,0.00242583,5846,0.00000580,0.00000000,0,0.00000000,896,898,2,0.00027541
1753429838.59501815,0.00196387,5859,0.00000821,0.00000000,0,0.00000000,898,901,3,0.00026059
1753429838.69502711,0.00216780,5824,0.00000587,0.00000000,0,0.00000000,901,903,2,0.00023852
1753429838.79398870,0.00214959,5856,0.00000999,0.00000000,0,0.00000000,903,907,4,0.00024657
1753429838.89492202,0.00182370,5830,0.00000058,0.00000000,0,0.00000000,907,907,0,0.00025711
1753429838.99494171,0.00201889,5841,0.00000967,0.00000000,0,0.00000000,907,906,2,0.00017502
1753429839.09510684,0.00217233,5838,0.00000763,0.00000000,0,0.00000000,906,908,2,0.00013721
1753429839.19507551,0.00258316,5839,0.00000722,0.00000000,0,0.00000000,908,910,2,0.00014033
1753429839.29487133,0.00260682,5794,0.00000265,0.00000000,0,0.00000000,910,910,1,0.00018717
1753429839.39400315,0.00185802,5872,0.00000431,0.00000000,0,0.00000000,910,911,1,0.00025008
1753429839.49495292,0.00195890,5816,0.00000810,0.00000000,0,0.00000000,911,910,1,0.00022449
1753429839.59493756,0.00186368,5829,0.00000028,0.00000000,0,0.00000000,910,910,0,0.00023943
1753429839.69397616,0.00194460,5863,0.00000622,0.00000000,0,0.00000000,910,912,2,0.00025315
1753429839.79500294,0.00214172,5821,0.00000732,0.00000000,0,0.00000000,912,911,1,0.00014075
1753429839.89407516,0.00207765,5841,0.00000712,0.00000000,0,0.00000000,911,913,3,0.00014153
1753429839.99506426,0.00184293,5810,0.00000583,0.00000000,0,0.00000000,913,915,2,0.00013668
1753429840.09493923,0.00272864,5832,0.00002212,0.00000000,0,0.00000000,915,912,3,0.00013772
1753429840.19493794,0.00202872,5808,0.00000976,0.00000000,0,0.00000000,912,909,3,0.00013456
1753429840.29406929,0.00185250,5819,0.00000381,0.00000000,0,0.00000000,909,910,1,0.00018123
1753429840.39386821,0.00191989,5847,0.00001228,0.00000000,0,0.00000000,910,911,3,0.00013748
1753429840.49493098,0.00191145,5848,0.00000507,0.00000000,0,0.00000000,911,912,1,0.00024798
1753429840.59505558,0.00191187,5829,0.00000496,0.00000000,0,0.00000000,912,913,1,0.00016832
1753429840.69500017,0.00192506,5799,0.00000214,0.00000000,0,0.00000000,913,914,1,0.00014083
1753429840.79490685,0.00182048,5850,0.00000949,0.00000000,0,0.00000000,914,914,2,0.00017062
1753429840.89506364,0.00195330,5817,0.00000618,0.00000000,0,0.00000000,914,915,2,0.00018205
1753429840.99490833,0.00189400,5809,0.00000608,0.00000000,0,0.00000000,915,917,2,0.00013462
1753429841.09504485,0.00190722,5845,0.00000029,0.00000000,0,0.00000000,917,917,0,0.00013933
1753429841.19496679,0.00218063,5816,0.00001167,0.00000000,0,0.00000000,917,910,2,0.00013880
1753429841.29489279,0.00197577,5840,0.00000031,0.00000000,0,0.00000000,910,910,0,0.00013076
1753429841.39486146,0.00198732,5867,0.00000387,0.00000000,0,0.00000000,910,911,1,0.00013790
1753429841.49505591,0.00195433,5852,0.00001886,0.00000000,0,0.00000000,911,905,4,0.00013668
1753429841.59496474,0.00254252,5816,0.00000576,0.00000000,0,0.00000000,905,906,1,0.00027259
1753429841.69483495,0.00254007,5854,0.00000039,0.00000000,0,0.00000000,906,906,0,0.00017462
1753429841.79503202,0.00257272,5838,0.00001952,0.00000000,0,0.00000000,906,907,4,0.00013708
1753429841.89486814,0.00254036,5856,0.00001090,0.00000000,0,0.00000000,907,910,3,0.00017173
1753429841.99513578,0.00275365,5801,0.00000051,0.00000000,0,0.00000000,910,910,0,0.00024706
1753429842.09398222,0.00193971,5844,0.00000451,0.00000000,0,0.00000000,910,911,1,0.00024512
1753429842.19488454,0.00266405,5815,0.00007237,0.00000000,0,0.00000000,911,860,1,0.00024539
1753429842.29484534,0.00198797,5838,0.00000365,0.00000000,0,0.00000000,860,861,1,0.00022006
1753429842.39513993,0.00205713,5836,0.00000839,0.00000000,0,0.00000000,861,864,3,0.00023861
1753429842.49495578,0.00260022,5837,0.00001650,0.00000000,0,0.00000000,864,866,4,0.00017323
1753429842.59480286,0.00197385,5862,0.00000644,0.00000000,0,0.00000000,866,868,2,0.00025337
1753429842.69493818,0.00210618,5812,0.00000035,0.00000000,0,0.00000000,868,868,0,0.00017199
1753429842.79487777,0.00231952,5809,0.00000186,0.00000000,0,0.00000000,868,868,1,0.00024506
1753429842.89480424,0.00208549,5842,0.00000190,0.00000000,0,0.00000000,868,868,1,0.00024769
1753429842.99494815,0.00257414,5824,0.00000184,0.00000000,0,0.00000000,868,868,1,0.00014140
1753429843.09485364,0.00256180,5846,0.00000631,0.00000000,0,0.00000000,868,869,1,0.00015006
1753429843.19507742,0.00227160,5826,0.00000611,0.00000000,0,0.00000000,869,871,2,0.00024714
1753429843.29501700,0.00250774,5802,0.00000959,0.00000000,0,0.00000000,871,873,3,0.00013465
1753429843.39490724,0.00254296,5824,0.00000037,0.00000000,0,0.00000000,873,873,0,0.00021717
1753429843.49513507,0.00257681,5811,0.00001104,0.00000000,0,0.00000000,873,878,5,0.00024302
1753429843.59501338,0.00246011,5823,0.00002696,0.00000000,0,0.00000000,878,877,4,0.00025305
1753429843.69491076,0.00256749,5860,0.00000646,0.00000000,0,0.00000000,877,878,1,0.00023006
1753429843.79501867,0.00239744,5808,0.00000636,0.00000000,0,0.00000000,878,879,1,0.00024337
1753429843.89498949,0.00253380,5826,0.00001375,0.00000000,0,0.00000000,879,881,2,0.00024321
1753429843.99487090,0.00263518,5816,0.00001532,0.00000000,0,0.00000000,881,884,3,0.00024884
1753429844.09476495,0.00176483,5879,0.00000034,0.00000000,0,0.00000000,884,884,0,0.00028140
1753429844.19497085,0.00188398,5825,0.00000517,0.00000000,0,0.00000000,884,886,2,0.00024528
1753429844.29486275,0.00260932,5850,0.00002087,0.00000000,0,0.00000000,886,886,6,0.00024490
1753429844.39505005,0.00264016,5824,0.00001721,0.00000000,0,0.00000000,886,885,3,0.00024203
1753429844.49488568,0.00239923,5822,0.00001516,0.00000000,0,0.00000000,885,889,4,0.00013822
1753429844.59487391,0.00246398,5863,0.00003360,0.00000000,0,0.00000000,889,878,6,0.00013813
1753429844.69493103,0.00215916,5817,0.00000879,0.00000000,0,0.00000000,878,881,3,0.00024530
1753429844.79486918,0.00230733,5823,0.00001128,0.00000000,0,0.00000000,881,876,1,0.00025194
1753429844.89478636,0.00228264,5869,0.00000456,0.00000000,0,0.00000000,876,877,2,0.00025097
1753429844.99503994,0.00199346,5796,0.00000620,0.00000000,0,0.00000000,877,879,3,0.00024652
1753429845.09397340,0.00256002,5880,0.00001477,0.00000000,0,0.00000000,879,877,3,0.00024827
1753429845.19482136,0.00256988,5896,0.00000722,0.00000000,0,0.00000000,877,878,1,0.00024132
1753429845.29497004,0.00255605,5854,0.00000736,0.00000000,0,0.00000000,878,879,1,0.00024305
1753429845.39495564,0.00264844,5842,0.00000649,0.00000000,0,0.00000000,879,880,1,0.00013750
1753429845.49480057,0.00244714,5869,0.00000780,0.00000000,0,0.00000000,880,882,3,0.00024214
1753429845.59504032,0.00261196,5845,0.00000038,0.00000000,0,0.00000000,882,882,0,0.00024628
1753429845.69497490,0.00241179,5834,0.00000219,0.00000000,0,0.00000000,882,882,1,0.00024298
1753429845.79482365,0.00243364,5843,0.00001575,0.00000000,0,0.00000000,882,883,3,0.00021883
1753429845.89497519,0.00196953,5811,0.00000504,0.00000000,0,0.00000000,883,884,2,0.00024377
1753429845.99493790,0.00260723,5796,0.00000184,0.00000000,0,0.00000000,884,884,1,0.00024398
1753429846.09478450,0.00259179,5855,0.00000536,0.00000000,0,0.00000000,884,885,1,0.00025314
1753429846.19507170,0.00201578,5815,0.00000857,0.00000000,0,0.00000000,885,888,3,0.00024297
1753429846.29494047,0.00172743,5828,0.00000343,0.00000000,0,0.00000000,888,889,1,0.00024596
1753429846.39486003,0.00191754,5861,0.00000592,0.00000000,0,0.00000000,889,891,2,0.00024493
1753429846.49496198,0.00178927,5790,0.00000031,0.00000000,0,0.00000000,891,891,0,0.00024459
1753429846.59484363,0.00243324,5843,0.00000966,0.00000000,0,0.00000000,891,893,2,0.00017324
1753429846.69495535,0.00264825,5849,0.00001626,0.00000000,0,0.00000000,893,884,1,0.00013597
1753429846.79498029,0.00255011,5817,0.00001293,0.00000000,0,0.00000000,884,887,3,0.00014639
1753429846.89494944,0.00247056,5803,0.00000044,0.00000000,0,0.00000000,887,887,0,0.00013640
1753429846.99482679,0.00257454,5787,0.00001698,0.00000000,0,0.00000000,887,884,1,0.00021565
1753429847.09473252,0.00215456,5848,0.00000679,0.00000000,0,0.00000000,884,886,2,0.00026102
1753429847.19490695,0.00241327,5847,0.00001553,0.00000000,0,0.00000000,886,884,2,0.00020284
1753429847.29477763,0.00233054,5829,0.00001902,0.00000000,0,0.00000000,884,879,4,0.00035690
1753429847.39498210,0.00266747,5794,0.00001566,0.00000000,0,0.00000000,879,883,4,0.00031390
1753429847.49495363,0.00187232,5831,0.00000339,0.00000000,0,0.00000000,883,884,1,0.00025553
1753429847.59483886,0.00227461,5838,0.00000845,0.00000000,0,0.00000000,884,886,2,0.00020310
1753429847.69490218,0.00223896,5812,0.00000639,0.00000000,0,0.00000000,886,887,2,0.00024005
1753429847.79489017,0.00245532,5825,0.00000647,0.00000000,0,0.00000000,887,888,2,0.00025325
1753429847.89498949,0.00242421,5811,0.00000187,0.00000000,0,0.00000000,888,888,1,0.00014401
1753429847.99495530,0.00249044,5783,0.00000523,0.00000000,0,0.00000000,888,889,1,0.00014028
1753429848.09482050,0.00219068,5790,0.00001101,0.00000000,0,0.00000000,889,888,2,0.00024636
1753429848.19474363,0.00191475,5839,0.00000146,0.00000000,0,0.00000000,888,888,1,0.00023635
1753429848.29490900,0.00187146,5840,0.00000036,0.00000000,0,0.00000000,888,888,0,0.00024973
1753429848.39495873,0.00271147,5844,0.00000703,0.00000000,0,0.00000000,888,889,2,0.00024055
1753429848.49485493,0.00251243,5834,0.00000315,0.00000000,0,0.00000000,889,889,2,0.00024293
1753429848.59504747,0.00203688,5823,0.00000042,0.00000000,0,0.00000000,889,889,0,0.00013252
1753429848.69480324,0.00247830,5820,0.00000569,0.00000000,0,0.00000000,889,890,1,0.00024367
1753429848.79479980,0.00259217,5850,0.00000036,0.00000000,0,0.00000000,890,890,0,0.00013658
1753429848.89497542,0.00213828,5836,0.00000468,0.00000000,0,0.00000000,890,891,1,0.00025084
1753429848.99487329,0.00265937,5839,0.00002484,0.00000000,0,0.00000000,891,890,3,0.00016368
1753429849.09472585,0.00245233,5867,0.00000598,0.00000000,0,0.00000000,890,891,2,0.00023856
1753429849.19498110,0.00246468,5832,0.00000569,0.00000000,0,0.00000000,891,892,1,0.00017163
1753429849.29489398,0.00223658,5862,0.00000403,0.00000000,0,0.00000000,892,893,1,0.00021782
1753429849.39478040,0.00206431,5835,0.00000465,0.00000000,0,0.00000000,893,894,1,0.00025579
1753429849.49494267,0.00204145,5851,0.00000627,0.00000000,0,0.00000000,894,895,1,0.00024580
1753429849.59499598,0.00249734,5811,0.00000254,0.00000000,0,0.00000000,895,895,1,0.00024522
1753429849.69470882,0.00242720,5846,0.00000728,0.00000000,0,0.00000000,895,896,2,0.00024412
1753429849.79492450,0.00239598,5799,0.00000043,0.00000000,0,0.00000000,896,896,0,0.00013730
1753429849.89478397,0.00244272,5850,0.00000655,0.00000000,0,0.00000000,896,897,2,0.00013551
1753429849.99497795,0.00253364,5838,0.00000037,0.00000000,0,0.00000000,897,897,0,0.00024069
1753429850.09487057,0.00256783,5811,0.00001614,0.00000000,0,0.00000000,897,899,4,0.00025418
1753429850.19485188,0.00181467,5822,0.00000807,0.00000000,0,0.00000000,899,901,2,0.00021612
1753429850.29470325,0.00199709,5842,0.00001457,0.00000000,0,0.00000000,901,903,4,0.00020607
1753429850.39500117,0.00234957,5815,0.00001071,0.00000000,0,0.00000000,903,902,2,0.00024735
1753429850.49486589,0.00200817,5849,0.00000032,0.00000000,0,0.00000000,902,902,0,0.00021544
1753429850.59492016,0.00259275,5826,0.00000636,0.00000000,0,0.00000000,902,903,2,0.00013806
1753429850.69486618,0.00213976,5811,0.00000798,0.00000000,0,0.00000000,903,903,1,0.00017968
1753429850.79476142,0.00261336,5811,0.00000218,0.00000000,0,0.00000000,903,903,1,0.00024428
1753429850.89468336,0.00243018,5855,0.00001043,0.00000000,0,0.00000000,903,905,2,0.00017773
1753429850.99483299,0.00260283,5826,0.00001136,0.00000000,0,0.00000000,905,904,2,0.00024257
1753429851.09489799,0.00256822,5830,0.00001549,0.00000000,0,0.00000000,904,908,4,0.00024275
1753429851.19498038,0.00196831,5813,0.00000175,0.00000000,0,0.00000000,908,908,1,0.00024493
1753429851.29485703,0.00242304,5802,0.00000450,0.00000000,0,0.00000000,908,909,1,0.00021472
1753429851.39482570,0.00221922,5800,0.00001466,0.00000000,0,0.00000000,909,907,2,0.00024941
1753429851.49480247,0.00178201,5839,0.00000698,0.00000000,0,0.00000000,907,909,2,0.00023113
1753429851.59488821,0.00192965,5804,0.00000402,0.00000000,0,0.00000000,909,910,1,0.00017150
1753429851.69484925,0.00204491,5860,0.00000435,0.00000000,0,0.00000000,910,911,2,0.00024840
1753429851.79501224,0.00243175,5831,0.00000450,0.00000000,0,0.00000000,911,912,1,0.00014134
1753429851.89484549,0.00237497,5811,0.00000954,0.00000000,0,0.00000000,912,915,4,0.00013969
1753429851.99478674,0.00253683,5820,0.00000876,0.00000000,0,0.00000000,915,916,1,0.00014019
1753429852.09465218,0.00265466,5869,0.00000550,0.00000000,0,0.00000000,916,917,1,0.00013771
1753429852.19489622,0.00265487,5814,0.00000756,0.00000000,0,0.00000000,917,919,2,0.00024178
1753429852.29472470,0.00270130,5875,0.00001648,0.00000000,0,0.00000000,919,908,2,0.00024130
1753429852.39499688,0.00259409,5833,0.00001785,0.00000000,0,0.00000000,908,902,2,0.00023639
1753429852.49476409,0.00251187,5869,0.00000043,0.00000000,0,0.00000000,902,902,0,0.00024469
1753429852.59470677,0.00250985,5838,0.00000675,0.00000000,0,0.00000000,902,903,1,0.00023701
1753429852.69466162,0.00280266,5872,0.00001412,0.00000000,0,0.00000000,903,902,2,0.00025033
1753429852.79488635,0.00254042,5854,0.00000682,0.00000000,0,0.00000000,902,903,2,0.00021715
1753429852.89481926,0.00271350,5838,0.00000050,0.00000000,0,0.00000000,903,903,0,0.00024479
1753429852.99472070,0.00273830,5849,0.00000981,0.00000000,0,0.00000000,903,906,4,0.00024369
1753429853.09478092,0.00198581,5800,0.00000823,0.00000000,0,0.00000000,906,908,3,0.00024724
1753429853.19484425,0.00206652,5872,0.00000496,0.00000000,0,0.00000000,908,909,2,0.00024008
1753429853.29493713,0.00253222,5830,0.00000034,0.00000000,0,0.00000000,909,909,0,0.00023188
1753429853.39486051,0.00232262,5826,0.00000051,0.00000000,0,0.00000000,909,909,0,0.00024275
1753429853.49469638,0.00247070,5833,0.00000677,0.00000000,0,0.00000000,909,911,3,0.00013563
1753429853.59461570,0.00253372,5841,0.00000044,0.00000000,0,0.00000000,911,911,0,0.00013410
1753429853.69489312,0.00262765,5808,0.00000859,0.00000000,0,0.00000000,911,913,2,0.00024069
1753429853.79475808,0.00264012,5859,0.00001013,0.00000000,0,0.00000000,913,915,2,0.00024980
1753429853.89498949,0.00191325,5799,0.00001407,0.00000000,0,0.00000000,915,919,5,0.00024398
1753429853.99478507,0.00268920,5804,0.00000055,0.00000000,0,0.00000000,919,919,0,0.00024478
1753429854.09467030,0.00267703,5872,0.00000453,0.00000000,0,0.00000000,919,920,1,0.00024498
1753429854.19495797,0.00190632,5830,0.00000062,0.00000000,0,0.00000000,920,920,0,0.00023750
1753429854.29485941,0.00255935,5812,0.00000037,0.00000000,0,0.00000000,920,920,0,0.00025144
1753429854.39478326,0.00243975,5848,0.00001322,0.00000000,0,0.00000000,920,923,3,0.00016113
1753429854.49483013,0.00235881,5842,0.00000264,0.00000000,0,0.00000000,923,924,1,0.00025083
1753429854.59488034,0.00181026,5802,0.00000174,0.00000000,0,0.00000000,924,924,1,0.00014446
1753429854.69486213,0.00205510,5854,0.00000854,0.00000000,0,0.00000000,924,924,2,0.00022147
1753429854.79498053,0.00214401,5812,0.00000500,0.00000000,0,0.00000000,924,925,2,0.00021676
1753429854.89477992,0.00203222,5794,0.00000039,0.00000000,0,0.00000000,925,925,0,0.00023273
1753429854.99482608,0.00203124,5813,0.00000646,0.00000000,0,0.00000000,925,927,2,0.00024182
1753429855.09460950,0.00190127,5830,0.00000625,0.00000000,0,0.00000000,927,929,2,0.00017292
1753429855.19479561,0.00212525,5842,0.00000461,0.00000000,0,0.00000000,929,930,2,0.00025864
1753429855.29474401,0.00218674,5860,0.00000045,0.00000000,0,0.00000000,930,930,0,0.00013859
1753429855.39487600,0.00218756,5801,0.00002395,0.00000000,0,0.00000000,930,928,5,0.00014571
1753429855.49476433,0.00198481,5844,0.00000391,0.00000000,0,0.00000000,928,929,1,0.00013643
1753429855.59473228,0.00193550,5830,0.00000564,0.00000000,0,0.00000000,929,930,1,0.00014051
1753429855.69480634,0.00194355,5813,0.00000483,0.00000000,0,0.00000000,930,931,1,0.00013356
1753429855.79480219,0.00201962,5824,0.00000596,0.00000000,0,0.00000000,931,932,1,0.00017735
1753429855.89473557,0.00213033,5843,0.00000688,0.00000000,0,0.00000000,932,934,2,0.00013701
1753429855.99488258,0.00188099,5818,0.00000481,0.00000000,0,0.00000000,934,935,1,0.00014239
1753429856.09473848,0.00186955,5838,0.00000203,0.00000000,0,0.00000000,935,935,1,0.00014209
1753429856.19473076,0.00189160,5856,0.00000429,0.00000000,0,0.00000000,935,936,1,0.00013850
1753429856.29488659,0.00173503,5819,0.00000029,0.00000000,0,0.00000000,936,936,0,0.00013458
1753429856.39484549,0.00190358,5835,0.00000357,0.00000000,0,0.00000000,936,937,1,0.00013922
1753429856.49471498,0.00178659,5850,0.00000590,0.00000000,0,0.00000000,937,939,2,0.00014386
1753429856.59479690,0.00230189,5813,0.00003304,0.00000000,0,0.00000000,939,925,6,0.00013811
1753429856.69480348,0.00253775,5829,0.00000946,0.00000000,0,0.00000000,925,927,2,0.00013476
1753429856.79478765,0.00267168,5855,0.00001403,0.00000000,0,0.00000000,927,925,2,0.00014809
1753429856.89478064,0.00257981,5795,0.00000951,0.00000000,0,0.00000000,925,927,2,0.00013871
1753429856.99477172,0.00266139,5820,0.00000255,0.00000000,0,0.00000000,927,927,1,0.00013438
1753429857.09473014,0.00262952,5869,0.00000582,0.00000000,0,0.00000000,927,928,1,0.00021952
1753429857.19483471,0.00216354,5795,0.00000687,0.00000000,0,0.00000000,928,930,2,0.00024329
1753429857.29471612,0.00246143,5803,0.00000583,0.00000000,0,0.00000000,930,931,1,0.00026131
1753429857.39470696,0.00216371,5834,0.00000653,0.00000000,0,0.00000000,931,933,3,0.00023143
1753429857.49476600,0.00214701,5792,0.00000359,0.00000000,0,0.00000000,933,934,1,0.00021383
1753429857.59477115,0.00217021,5827,0.00000030,0.00000000,0,0.00000000,934,934,0,0.00017408
1753429857.69470382,0.00259989,5826,0.00001859,0.00000000,0,0.00000000,934,934,2,0.00021894
1753429857.79475451,0.00255583,5812,0.00000044,0.00000000,0,0.00000000,934,934,0,0.00014299
1753429857.89469290,0.00179994,5806,0.00000489,0.00000000,0,0.00000000,934,935,1,0.00016753
1753429857.99468160,0.00261026,5870,0.00001036,0.00000000,0,0.00000000,935,937,3,0.00017538
1753429858.09483862,0.00263407,5828,0.00000984,0.00000000,0,0.00000000,937,939,3,0.00024806
1753429858.19485021,0.00266448,5829,0.00000753,0.00000000,0,0.00000000,939,940,1,0.00024786
1753429858.29479909,0.00254471,5824,0.00000313,0.00000000,0,0.00000000,940,940,2,0.00018366
1753429858.39482689,0.00259605,5829,0.00000743,0.00000000,0,0.00000000,940,941,1,0.00026968
